455,,450,,460,,465,,470,,475,,480,,485,,490,,495,,500,,505,,510,,515,,520,,525,,530,,535,,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),
541.039978,83.51570892,496.0599976,0.2089202106,505.9700012,0.6003232598,511.0400085,1.542847753,515.9699707,4.329861641,521.0599976,12.67130756,526.0599976,36.60422134,531.039978,92.78321075,535.9699707,188.98909,541.039978,329.9112244,545.9699707,491.1395874,551.0200195,646.4741211,555.8800049,752.7324219,561.039978,763.2214355,565.9699707,692.5476074,571.0200195,607.1643066,575.8800049,502.6254578,581.039978,397.1242981,
541.9400024,89.74384308,496.9599915,0.1695121974,507.0100098,0.7250183821,511.9400024,1.733977914,517.0100098,5.214913845,521.960022,14.65517235,526.960022,41.34481049,531.9400024,103.845993,537.0100098,214.1254578,541.9400024,355.1214905,546.8599854,513.8414307,552.0499878,659.322937,556.9099731,735.555481,561.9400024,739.0667725,567.0100098,669.0931396,572.0499878,588.7993164,576.9099731,483.138092,581.9400024,382.8564148,
542.9799805,96.45032501,498.0299988,0.1795927435,508.0499878,0.831638217,512.9799805,2.153537273,518.0499878,6.236126423,523.0300293,17.58692169,528.0300293,48.82831573,532.9799805,119.6916885,538.0499878,240.5740509,542.9799805,380.8335266,547.9099731,533.8022461,552.9400024,667.7329712,557.9400024,726.8384399,562.9799805,726.7666016,568.0499878,633.5447388,572.9400024,561.0534058,577.9400024,462.8483582,582.9799805,365.2992554,
544.0200195,103.2952652,498.9299927,0.1796783805,508.9500122,0.8981267214,514.0200195,2.560690641,518.9500122,7.192929268,523.9299927,20.40151787,528.9299927,56.59735107,534.0200195,137.0453949,538.9500122,260.630188,544.0200195,410.3899536,548.9500122,555.1195679,553.9699707,669.2589722,558.9699707,723.7600708,564.0200195,702.0931396,568.9500122,621.1657715,573.9699707,539.1858521,578.9699707,445.4033813,584.0200195,356.4919434,
545.0700073,110.4645996,500,0.2281244993,510,1.130585194,515.0700073,3.0522995,520,8.564845085,525,24.23241425,530,65.90265656,535.0700073,156.3253174,540,289.650238,545.0700073,430.1392822,549.8499756,564.0681763,555,669.5039673,559.8499756,712.9874268,565.0700073,680.784729,570,599.0452271,575,518.7627563,579.8499756,431.4208984,585.0700073,342.3052063,
545.9699707,115.1845474,501.0400085,0.2274658382,511.0400085,1.376317024,515.9699707,3.518221855,521.0599976,10.13196945,526.0599976,28.70434189,531.039978,76.57431793,535.9699707,173.3835754,541.039978,318.2440491,545.9699707,454.5884094,550.8800049,572.8491821,556.0200195,661.361084,560.8900146,693.114502,565.9699707,657.3276367,571.0200195,579.1367798,576.0200195,495.3796997,580.8900146,412.4057922,585.9699707,331.7757263,
547.0100098,120.6079483,501.9400024,0.281090647,511.9400024,1.565903783,517.0100098,4.265887737,521.960022,11.50537586,526.960022,32.76188278,531.9400024,86.03440857,537.0100098,195.7461395,541.9400024,338.843689,547.0100098,476.5332947,551.9099731,587.0250244,557.0499878,661.0906372,561.9400024,680.4454956,567.0100098,630.0355225,572.0499878,555.3466797,577.0499878,474.3986816,581.9400024,403.4814453,587.0100098,321.6245117,
548.0499878,125.4245453,502.980011,0.339740485,512.9799805,1.81961453,518.0499878,4.95354557,523.0300293,13.89048481,528.0300293,38.18309021,532.9799805,98.81921387,538.0499878,219.127655,542.9799805,368.3026428,548.0499878,499.7110596,552.9400024,590.2298584,557.9400024,650.4439697,562.8300171,661.9268799,568.0499878,601.8649902,572.9400024,530.9140625,577.9400024,456.5668335,582.8300171,384.667572,588.0499878,310.7583618,
548.9500122,128.056839,504.019989,0.361880213,514.0200195,2.20364356,518.9500122,5.869077206,523.9299927,16.09144974,528.9299927,44.18130493,534.0200195,112.41185,538.9500122,238.7855682,544.0200195,393.0922852,548.9500122,506.0062866,553.9699707,587.1401978,558.9699707,632.3336792,563.8800049,640.7585449,568.9500122,582.2130127,573.9699707,513.027832,578.9699707,439.4283752,583.8800049,370.5532532,588.9500122,303.4064636,
550,132.8406677,505.0700073,0.4024007618,515.0700073,2.540987015,520,6.936911106,525,19.31025696,530,51.97481918,535.0700073,128.6928558,540,264.7674866,545.0700073,414.9956665,550,515.8920898,554.8499756,589.7650757,560,620.2340088,564.9199829,622.7124634,570,561.449585,575,486.4945679,580,414.6519775,584.9199829,354.6855774,590,293.3519287,
